Document Url,length,label
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-10-05-171135-20.mp3,42.264,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-17-110714-12.mp3,24.192,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-22-125250-22.mp3,27.288,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-02-193714-6.mp3,19.728,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-25-182139-12.mp3,14.184,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-04-205523-12.mp3,86.76,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-23-161548-14.mp3,4.32,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-14-154610-16.mp3,27.864,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-14-143235-28.mp3,85.104,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-06-122233-20.mp3,262.872,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-05-141253-8.mp3,16.488,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-08-115248-22.mp3,39.816,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-04-131043-20.mp3,48.6,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/70.894.20121226.131324.mp3,24.876,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-22-135810-26.mp3,96.408,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-22-135810-26.mp3,96.408,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-22-135810-26.mp3,96.408,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-27-180848-22.mp3,4.464,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-06-143913-24.mp3,20.376,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-21-152313-16.mp3,42.768,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-07-105007-16.mp3,5.112,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-10-143307-28.mp3,23.4,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-26-125515-28.mp3,4.104,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-02-141358-20.mp3,66.96,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-02-141500-28.mp3,44.928,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-14-142430-26.mp3,47.232,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-24-141852-8.mp3,7.416,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-26-093302-16.mp3,164.376,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/25.43556.20130409.105055.mp3,30.672,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-11-165317-26.mp3,32.472,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-11-132238-2.mp3,34.272,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/214.61048.20121004.220858.mp3,26.676,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-28-174804-28.mp3,32.112,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-24-153828-28.mp3,61.56,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-09-122443-2.mp3,154.512,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-14-111936-22.mp3,3.672,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-30-204828-12.mp3,31.248,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-26-103457-2.mp3,33.552,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-04-154651-12.mp3,64.656,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/15.5885.20130329.125454.mp3,65.88,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-11-110845-18.mp3,24.552,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-08-212032-4.mp3,36.072,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-30-192617-16.mp3,43.92,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/151.16987.20120902.131100.mp3,25.236,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-10-142345-24.mp3,21.744,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-04-20-102200-2.mp3,75.024,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-26-175557-20.mp3,391.32,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-04-144155-16.mp3,12.168,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-17-175955-30.mp3,4.824,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-01-123140-24.mp3,15.12,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-21-152115-24.mp3,11.232,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-04-10-100020-30.mp3,35.208,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-26-120939-12.mp3,16.488,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-01-172343-26.mp3,17.784,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-04-181623-28.mp3,27.792,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/96.56537.20130103.164705.mp3,42.516,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-28-163132-30.mp3,76.536,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/25.37723.20130409.103802.mp3,18.792,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/11-30.540810.20130629.191236.mp3,20.484,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-02-111106-16.mp3,16.272,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/59-76.371697.20130718.105053.mp3,50.904,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-01-132923-12.mp3,146.304,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/42.83717.20130513.201427.mp3,76.392,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-29-142347-30.mp3,85.392,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-15-101225-10.mp3,114.192,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-9009-2013-05-21-125218-6.mp3,31.392,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-29-151958-2.mp3,5.76,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-26-172547-28.mp3,36.072,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-20-174908-14.mp3,41.472,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-27-170306-12.mp3,32.616,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/320.50305.20121107.203812.mp3,408.924,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-07-130233-6.mp3,35.568,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-07-121848-8.mp3,36.576,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-31-103225-4.mp3,25.56,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-01-060350-16.mp3,28.152,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-19-143353-20.mp3,3.6,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-06-223715-18.mp3,34.776,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/140.82440.20120825.220640.mp3,16.848,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-01-100730-8.mp3,34.92,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-21-135050-4.mp3,15.624,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-20-172637-20.mp3,28.152,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-30-133735-12.mp3,19.296,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-30-164231-20.mp3,33.552,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-19-131147-18.mp3,5.112,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-22-101348-30.mp3,16.992,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-13-203346-26.mp3,4.968,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/314.27810.20121106.093758.mp3,23.364,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-10-03-145137-22.mp3,28.152,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-30-200754-28.mp3,133.992,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-24-184625-10.mp3,62.352,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-22-154249-24.mp3,142.992,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-12-165707-4.mp3,32.112,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-04-134836-22.mp3,57.096,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-19-160030-26.mp3,13.464,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-06-134108-10.mp3,37.872,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-18-120319-10.mp3,28.656,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-26-164452-26.mp3,63.72,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-02-162310-26.mp3,62.208,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/148.12422.20130122.184124.mp3,441.828,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-21-124458-6.mp3,195.048,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-20-130648-4.mp3,247.032,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-15-164249-4.mp3,49.68,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-22-104715-18.mp3,52.632,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-30-142221-18.mp3,61.416,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-140849-30.mp3,32.904,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-16-140449-22.mp3,24.696,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/34.36430.20121209.210905.mp3,57.24,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-13-104749-28.mp3,29.952,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-03-182452-28.mp3,50.544,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.1226826.20130619.162623.mp3,176.436,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-16-185803-30.mp3,34.92,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-09-095032-22.mp3,28.656,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-08-071712-10.mp3,54.936,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-08-133537-24.mp3,18.792,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-26-151631-16.mp3,279.576,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-23-171713-28.mp3,76.392,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-24-204602-22.mp3,40.968,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-01-205507-22.mp3,86.544,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-30-074011-16.mp3,3.96,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.1131746.20130618.234802.mp3,33.66,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-19-180147-28.mp3,32.4,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-10-092107-18.mp3,10.08,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-193321-12.mp3,50.904,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-29-102056-4.mp3,106.992,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-23-165550-2.mp3,32.472,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/91-99.30566.20130816.105343.mp3,58.176,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/59-83.2082805.20130806.191714.mp3,24.732,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-20-140808-2.mp3,60.768,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-01-150500-14.mp3,137.736,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-24-131806-20.mp3,36.864,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-12-181800-20.mp3,77.976,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-15-130746-8.mp3,77.544,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-15-133757-8.mp3,172.944,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-26-130609-8.mp3,164.952,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-26-205856-28.mp3,34.416,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-9009-2013-02-18-132021-1.mp3,746.712,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-12-160936-8.mp3,37.656,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-19-095401-22.mp3,121.824,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-22-163108-12.mp3,36.72,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-28-214359-8.mp3,183.312,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-16-195004-26.mp3,296.424,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-19-161750-20.mp3,5.112,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-15-152300-12.mp3,23.544,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/14.32256.20130328.203831.mp3,41.832,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/71.69178.20121226.160924.mp3,37.692,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-05-123159-28.mp3,483.048,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-15-100907-10.mp3,34.704,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-02-133636-6.mp3,61.416,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-13-155512-10.mp3,9.864,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-23-085818-20.mp3,110.592,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-19-182140-22.mp3,159.12,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-02-104550-6.mp3,344.592,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-01-204249-20.mp3,238.68,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-08-112401-30.mp3,26.136,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-20-110618-14.mp3,34.272,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-21-151326-2.mp3,83.808,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-22-162341-20.mp3,4.32,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-02-180149-8.mp3,19.08,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-02-153456-10.mp3,49.176,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-10-03-122142-16.mp3,7.704,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-19-222051-4.mp3,197.856,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-10-125126-18.mp3,140.256,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-16-205234-30.mp3,39.528,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/48.61247.20121216.102144.mp3,29.7,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-16-185117-2.mp3,57.456,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-15-183658-24.mp3,31.968,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.882501.20130617.104423.mp3,63.612,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/63.17358.20130603.103656.mp3,98.676,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-26-143317-8.mp3,92.016,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-23-133747-4.mp3,40.536,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-12-172426-8.mp3,47.376,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-24-120434-8.mp3,57.96,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-28-213618-30.mp3,31.32,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-22-135150-18.mp3,102.888,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-19-093253-28.mp3,285.408,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-06-161110-20.mp3,28.44,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-13-143539-10.mp3,8.424,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-25-113214-24.mp3,16.992,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/01-11.3500.20130624.182313.mp3,98.532,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-02-110246-28.mp3,5.976,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/203-207.263604.20131017.093531.mp3,35.28,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-19-133843-14.mp3,33.264,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-20-231324-20.mp3,20.376,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-03-120225-6.mp3,25.056,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-14-164132-12.mp3,39.384,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-21-194635-14.mp3,27,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-07-190554-30.mp3,33.264,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-10-04-163719-8.mp3,25.704,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-27-200244-8.mp3,17.136,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-26-110648-12.mp3,25.344,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-12-201822-4.mp3,14.832,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/19.84901.20130426.123423.mp3,17.568,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-04-212801-16.mp3,5.76,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-21-181254-2.mp3,24.984,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-10-202657-28.mp3,5.616,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-04-20-142811-14.mp3,27.144,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-24-134401-14.mp3,23.832,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-18-205512-2.mp3,26.856,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-192226-10.mp3,31.896,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-16-111245-14.mp3,15.84,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-27-194901-6.mp3,4.608,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-16-142659-28.mp3,33.624,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/59-76.1450977.20130725.192654.mp3,275.508,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-9009-2013-04-13-104343-5.mp3,532.224,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-16-111008-26.mp3,100.368,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/91-99.590058.20130820.203152.mp3,197.136,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-06-095111-6.mp3,127.368,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-06-203038-2.mp3,6.768,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/322.68044.20121108.154655.mp3,108.468,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-14-131217-20.mp3,125.064,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/215.20620.20121005.090134.mp3,35.424,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-11-204646-12.mp3,13.68,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-07-163440-4.mp3,89.064,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/15.27790.20121202.113834.mp3,32.436,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-14-173459-20.mp3,7.272,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/11-30.637434.20130630.210753.mp3,93.384,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-05-181444-16.mp3,48.384,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-03-131331-30.mp3,21.744,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/188.61896.20120922.111142.mp3,293.652,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-10-133718-4.mp3,34.2,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-29-130005-18.mp3,7.92,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-08-105339-2.mp3,115.416,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-20-231036-28.mp3,409.608,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-07-194617-8.mp3,35.064,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-24-121715-6.mp3,104.04,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-25-180744-6.mp3,147.168,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-17-185311-28.mp3,32.112,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-18-160453-4.mp3,15.192,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-31-133822-12.mp3,70.776,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-02-175506-14.mp3,166.68,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-11-220743-4.mp3,43.776,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-21-212212-30.mp3,24.408,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-22-142627-10.mp3,13.536,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-01-232351-16.mp3,39.528,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-08-103756-4.mp3,37.872,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-05-123428-24.mp3,74.376,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-20-210417-6.mp3,14.328,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-11-165318-12.mp3,107.928,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-06-120801-22.mp3,514.944,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-04-121940-6.mp3,33.768,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-26-193334-26.mp3,62.352,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/126.6994.20130111.215315.mp3,194.328,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-12-162130-30.mp3,20.736,0
